site_datatype_id,site_id,datatype_id,site_metadata.site_id,site_metadata.site_name,site_metadata.site_common_name,site_metadata.description,site_metadata.elevation,site_metadata.lat,site_metadata.longi,site_metadata.db_site_code,site_metadata.objecttype_id,site_metadata.objecttype_name,site_metadata.basin_id,site_metadata.hydrologic_unit,site_metadata.river_mile,site_metadata.segment_no,site_metadata.state_id,site_metadata.state_code,site_metadata.usgs_id,site_metadata.nws_code,site_metadata.shef_code,site_metadata.scs_id,site_metadata.parent_objecttype_id,site_metadata.parent_site_id,datatype_metadata.datatype_id,datatype_metadata.datatype_name,datatype_metadata.datatype_common_name,datatype_metadata.physical_quantity_name,datatype_metadata.unit_id,datatype_metadata.unit_name,datatype_metadata.unit_common_name,datatype_metadata.allowable_intervals,datatype_metadata.agen_id,datatype_metadata.cmmnt,last_meas_date,last_meas_val
25436,2000,42,2000,GREEN MOUNTAIN RESERVOIR,GREEN MOUNTAIN RESERVOIR,Data provided by ECAO in GP Region,7940.0,39.87964,-106.30589,UC,7,,20,140100020504.0,0.0,0,6,,,,,,7,2000,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
25437,2000,25,2000,GREEN MOUNTAIN RESERVOIR,GREEN MOUNTAIN RESERVOIR,Data provided by ECAO in GP Region,7940.0,39.87964,-106.30589,UC,7,,20,140100020504.0,0.0,0,6,,,,,,7,2000,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
25438,2000,29,2000,GREEN MOUNTAIN RESERVOIR,GREEN MOUNTAIN RESERVOIR,Data provided by ECAO in GP Region,7940.0,39.87964,-106.30589,UC,7,,20,140100020504.0,0.0,0,6,,,,,,7,2000,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
25439,2002,42,2002,RUEDI RESERVOIR,RUEDI RESERVOIR,Data provided by ECAO in GP Region,7749.0,39.36564,-106.8042,UC,7,,9,140100040505.0,0.0,0,6,,,,,,7,2002,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
25440,2002,25,2002,RUEDI RESERVOIR,RUEDI RESERVOIR,Data provided by ECAO in GP Region,7749.0,39.36564,-106.8042,UC,7,,9,140100040505.0,0.0,0,6,,,,,,7,2002,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
25441,2002,29,2002,RUEDI RESERVOIR,RUEDI RESERVOIR,Data provided by ECAO in GP Region,7749.0,39.36564,-106.8042,UC,7,,9,140100040505.0,0.0,0,6,,,,,,7,2002,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
25442,2003,42,2003,SHADOW MOUNTAIN RESERVOIR,SHADOW MOUNTAIN RESERVOIR,Data provided by ECAO in GP Region,8372.0,40.22698,-105.84385,UC,7,,20,140100010308.0,0.0,0,6,,,,,,7,2003,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
25443,2003,25,2003,SHADOW MOUNTAIN RESERVOIR,SHADOW MOUNTAIN RESERVOIR,Data provided by ECAO in GP Region,8372.0,40.22698,-105.84385,UC,7,,20,140100010308.0,0.0,0,6,,,,,,7,2003,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
25444,2003,29,2003,SHADOW MOUNTAIN RESERVOIR,SHADOW MOUNTAIN RESERVOIR,Data provided by ECAO in GP Region,8372.0,40.22698,-105.84385,UC,7,,20,140100010308.0,0.0,0,6,,,,,,7,2003,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
25445,2005,42,2005,WILLIAMS FORK RESERVOIR,WILLIAMS FORK,Data provided by ECAO in GP Region,7808.0,40.01882,-106.21381,UC,7,,20,140100010407.0,0.0,0,6,,,,,,7,2005,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
25446,2005,25,2005,WILLIAMS FORK RESERVOIR,WILLIAMS FORK,Data provided by ECAO in GP Region,7808.0,40.01882,-106.21381,UC,7,,20,140100010407.0,0.0,0,6,,,,,,7,2005,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
25447,2005,29,2005,WILLIAMS FORK RESERVOIR,WILLIAMS FORK,Data provided by ECAO in GP Region,7808.0,40.01882,-106.21381,UC,7,,20,140100010407.0,0.0,0,6,,,,,,7,2005,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
25654,1999,47,1999,GRANBY RESERVOIR,GRANBY RESERVOIR,Data provided by ECAO in GP Region,8284.0,40.15966,-105.86436,UC,7,,20,140100010308.0,0.0,0,6,,,,,,7,1999,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
28917,2685,89,2685,EL VADO LAKE,EL VADO,,6900.0,36.5948,-106.7366,UC,7,,18,130201020406.0,0.0,0,31,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
28918,2729,89,2729,ABIQUIU LAKE,ABIQUIU,,6216.0,36.2686,-106.4551,UC,7,,18,130201021006.0,0.0,0,31,,,ABIN5,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
28920,2730,89,2730,SANTA ROSA RESERVOIR,SANTA ROSA ,,4738.0,35.0443,-104.6663,UC,7,,19,130600011108.0,0.0,0,31,,,SRLN5,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
28921,2687,89,2687,NAMBE FALLS RESERVOIR,NAMBE FALLS,,6305.0,35.84669,-105.90345,UC,7,,18,130201011004.0,0.0,0,31,,,,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
28922,2744,89,2744,JEMEZ CANYON RESERVOIR,JEMEZ CANYON ,,5123.0,35.39472,-106.54472,UC,7,,1143,130202020506.0,0.0,0,31,,8328950.0,BRNN5,,,0,0,89,"reservoir area, end of period reading representing value for prd",area,surface area,20,acres,acre,either,0,,,
28967,2688,29,2688,PLATORO RESERVOIR,PLATORO RESERVOIR,,9972.0,37.3406,-106.564,UC,7,,13,130100050103.0,0.0,0,6,,,PTOC2,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
29371,2729,30,2729,ABIQUIU LAKE,ABIQUIU,,6216.0,36.2686,-106.4551,UC,7,,18,130201021006.0,0.0,0,31,,,ABIN5,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
29372,2729,47,2729,ABIQUIU LAKE,ABIQUIU,,6216.0,36.2686,-106.4551,UC,7,,18,130201021006.0,0.0,0,31,,,ABIN5,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
29373,2685,30,2685,EL VADO LAKE,EL VADO,,6900.0,36.5948,-106.7366,UC,7,,18,130201020406.0,0.0,0,31,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
29374,2685,47,2685,EL VADO LAKE,EL VADO,,6900.0,36.5948,-106.7366,UC,7,,18,130201020406.0,0.0,0,31,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
29375,2686,47,2686,HERON RESERVOIR,HERON,,7157.0,36.6973,-106.6992,UC,7,,18,130201020305.0,0.0,0,31,,,,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
30310,2686,29,2686,HERON RESERVOIR,HERON,,7157.0,36.6973,-106.6992,UC,7,,18,130201020305.0,0.0,0,31,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
30326,2685,29,2685,EL VADO LAKE,EL VADO,,6900.0,36.5948,-106.7366,UC,7,,18,130201020406.0,0.0,0,31,,,,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
30327,2685,25,2685,EL VADO LAKE,EL VADO,,6900.0,36.5948,-106.7366,UC,7,,18,130201020406.0,0.0,0,31,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
30335,2729,29,2729,ABIQUIU LAKE,ABIQUIU,,6216.0,36.2686,-106.4551,UC,7,,18,130201021006.0,0.0,0,31,,,ABIN5,,,0,0,29,average inflow,inflow,inflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
30336,2729,25,2729,ABIQUIU LAKE,ABIQUIU,,6216.0,36.2686,-106.4551,UC,7,,18,130201021006.0,0.0,0,31,,,ABIN5,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
30344,2687,25,2687,NAMBE FALLS RESERVOIR,NAMBE FALLS,,6305.0,35.84669,-105.90345,UC,7,,18,130201011004.0,0.0,0,31,,,,,,0,0,25,volume of evaporation,evaporation,evaporation,1,acre-feet,acre-feet,non-instant,0,,,
30413,2730,47,2730,SANTA ROSA RESERVOIR,SANTA ROSA ,,4738.0,35.0443,-104.6663,UC,7,,19,130600011108.0,0.0,0,31,,,SRLN5,,,0,0,47,change in reservoir storage for period,delta storage,change in reservoir  storage,1,acre-feet,acre-feet,non-instant,0,,,
30414,2686,30,2686,HERON RESERVOIR,HERON,,7157.0,36.6973,-106.6992,UC,7,,18,130201020305.0,0.0,0,31,,,,,,0,0,30,volume of inflow,inflow volume,inflow,1,acre-feet,acre-feet,non-instant,0,,,
1721,921,17,921,Lake Mead,HDMLC,USBR Site - SCADA,,36.0163,-114.7374,LC,7,,0,150301010101.0,342.0,0,28,,,,,,0,0,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
1874,921,42,921,Lake Mead,HDMLC,USBR Site - SCADA,,36.0163,-114.7374,LC,7,,0,150301010101.0,342.0,0,28,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
1930,921,49,921,Lake Mead,HDMLC,USBR Site - SCADA,,36.0163,-114.7374,LC,7,,0,150301010101.0,342.0,0,28,,,,,,0,0,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
2086,922,17,922,Lake Mohave,DDMLC,USBR Site - SCADA and telemetry,,35.1979,-114.5694,LC,7,,0,150301010217.0,276.0,0,3,,,,,,0,0,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
2087,923,17,923,Lake Havasu,PDMLC,USBR Site - SCADA and telemetry,,34.2964,-114.1385,LC,7,,0,150301010713.0,192.0,0,3,,,,,,7,923,17,"storage, end of period reading",storage,storage,1,acre-feet,acre-feet,either,0,,,
2096,922,42,922,Lake Mohave,DDMLC,USBR Site - SCADA and telemetry,,35.1979,-114.5694,LC,7,,0,150301010217.0,276.0,0,3,,,,,,0,0,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
2097,923,42,923,Lake Havasu,PDMLC,USBR Site - SCADA and telemetry,,34.2964,-114.1385,LC,7,,0,150301010713.0,192.0,0,3,,,,,,7,923,42,average total release (sum of all average reservoir release methods),total release,outflow,2,cubic feet per second (cfs),cfs,non-instant,0,,,
2100,922,49,922,Lake Mohave,DDMLC,USBR Site - SCADA and telemetry,,35.1979,-114.5694,LC,7,,0,150301010217.0,276.0,0,3,,,,,,0,0,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
2101,923,49,923,Lake Havasu,PDMLC,USBR Site - SCADA and telemetry,,34.2964,-114.1385,LC,7,,0,150301010713.0,192.0,0,3,,,,,,7,923,49,"reservoir ws elevation, end of period primary reading",pool elevation,water surface elevation,4,feet,feet,either,0,,,
2114,921,43,921,Lake Mead,HDMLC,USBR Site - SCADA,,36.0163,-114.7374,LC,7,,0,150301010101.0,342.0,0,28,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
2115,922,43,922,Lake Mohave,DDMLC,USBR Site - SCADA and telemetry,,35.1979,-114.5694,LC,7,,0,150301010217.0,276.0,0,3,,,,,,0,0,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
2116,923,43,923,Lake Havasu,PDMLC,USBR Site - SCADA and telemetry,,34.2964,-114.1385,LC,7,,0,150301010713.0,192.0,0,3,,,,,,7,923,43,volume of total release (sum of the volumes of all reservoir release methods over interval),release volume,outflow,1,acre-feet,acre-feet,non-instant,0,,,
8869,923,121,923,Lake Havasu,PDMLC,USBR Site - SCADA and telemetry,,34.2964,-114.1385,LC,7,,0,150301010713.0,192.0,0,3,,,,,,7,923,121,average water temperature in reservoir,ave water temperature,water temperature,3,degrees Fahrenheit,F,non-instant,0,,,
13971,922,121,922,Lake Mohave,DDMLC,USBR Site - SCADA and telemetry,,35.1979,-114.5694,LC,7,,0,150301010217.0,276.0,0,3,,,,,,0,0,121,average water temperature in reservoir,ave water temperature,water temperature,3,degrees Fahrenheit,F,non-instant,0,,,
100246,100003,17,100003,Marys Lake,MARYLACO,"2016-01-11 Reconfigured with redundant PE sensor and alarming capability
",,40.34,-105.53,ECO,7,,0,101900060206,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100251,100038,17,100038,Olympus Dam at Estes Park,OLYDAMCO,,,40.38,-105.49,ECO,7,,0,101900060207,0.0,0,6,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100253,100113,17,100113,Pinewood Reservoir,PINRESCO,,,40.37,-105.29,ECO,7,,0,101900060602,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100254,100081,17,100081,Flatiron Reservoir nr Loveland,FLARESCO,,5486,40.3651,-105.2360,ECO,7,,0,101900060602,0.0,0,6,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100257,100089,17,100089,GREEN MOUNTAIN RESERVOIR,GRERESCO,,7960,39.878317,-106.329748,ECO,7,,0,140100020504,0.0,0,6,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100291,100120,17,100120,HOMESTAKE RESERVOIR,HOMRESCO,,,39.366647,-106.458926,ECO,7,,0,140100030204,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100373,100065,17,100065,Carter Lake,CARTERCO,,,40.32,-105.21,ECO,7,,0,101900060501,0.0,0,6,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100387,100001,17,100001,CUCHARAS RESERVOIR,CUCRESCO,,,37.748345,-104.611097,ECO,7,,0,110200060701,0.0,0,6,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100403,100010,17,100010,GRANBY RESERVOIR,GRARESCO,,,40.181925,-105.871121,ECO,7,,0,140100010308,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100408,100091,17,100091,Horsetooth Reservoir,HORTOOCO,,,40.6,-105.17,ECO,7,,0,101900070805,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100413,100017,17,100017,JOHN MARTIN RESERVOIR AT CADDOA,JMRCADCO,,,38.068062,-102.937422,ECO,7,,0,110200090704,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100423,100100,17,100100,MEREDITH RESERVOIR (CONTENT),MERRESCO,,,38.148059,-103.747178,ECO,7,,0,110200050407,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100450,100031,17,100031,PUEBLO RESERVOIR NEAR PUEBLO,PUERESCO,,4850,38.270830,-104.725542,ECO,7,,0,110200020805,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100460,100032,17,100032,Ruedi Reservoir nr Basalt,RUERESCO,Ruedi Reservoir pool elevation and Rocky Fork Creek gage height (GH and GH2).,,39.36,-106.82,ECO,7,,0,140100040506,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100464,100049,17,100049,SHADOW MOUNTAIN RESERVOIR,SHARESCO,,8365,40.207209,-105.841410,ECO,7,,0,140100010308,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100468,100053,17,100053,WILLIAMS FORK RESERVOIR,WLFRESCO,,,40.034985,-106.205299,ECO,7,,0,140100010407,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100470,100118,17,100118,WILLOW CREEK RESERVOIR,WILRESCO,,8130,40.146932,-105.942513,ECO,7,,0,140100010104,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100488,100002,49,100002,Dillon Reservoir,DILRESCO,,,39.6092,-106.0611,ECO,7,,0,140100020401,0.0,0,6,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100497,100156,49,100156,Grand Lake,GLARESCO,,,40.2416,-105.8014,ECO,7,,0,140100010308,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100514,100002,17,100002,Dillon Reservoir,DILRESCO,,,39.6092,-106.0611,ECO,7,,0,140100020401,0.0,0,6,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100531,100089,49,100089,GREEN MOUNTAIN RESERVOIR,GRERESCO,,7960,39.878317,-106.329748,ECO,7,,0,140100020504,0.0,0,6,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100596,100156,17,100156,Grand Lake,GLARESCO,,,40.2416,-105.8014,ECO,7,,0,140100010308,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
100604,100010,49,100010,GRANBY RESERVOIR,GRARESCO,,,40.181925,-105.871121,ECO,7,,0,140100010308,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100612,100003,49,100003,Marys Lake,MARYLACO,"2016-01-11 Reconfigured with redundant PE sensor and alarming capability
",,40.34,-105.53,ECO,7,,0,101900060206,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100613,100038,49,100038,Olympus Dam at Estes Park,OLYDAMCO,,,40.38,-105.49,ECO,7,,0,101900060207,0.0,0,6,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100630,100065,49,100065,Carter Lake,CARTERCO,,,40.32,-105.21,ECO,7,,0,101900060501,0.0,0,6,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100631,100081,49,100081,Flatiron Reservoir nr Loveland,FLARESCO,,5486,40.3651,-105.2360,ECO,7,,0,101900060602,0.0,0,6,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100632,100113,49,100113,Pinewood Reservoir,PINRESCO,,,40.37,-105.29,ECO,7,,0,101900060602,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100633,100091,49,100091,Horsetooth Reservoir,HORTOOCO,,,40.6,-105.17,ECO,7,,0,101900070805,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100634,100049,49,100049,SHADOW MOUNTAIN RESERVOIR,SHARESCO,,8365,40.207209,-105.841410,ECO,7,,0,140100010308,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100635,100118,49,100118,WILLOW CREEK RESERVOIR,WILRESCO,,8130,40.146932,-105.942513,ECO,7,,0,140100010104,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100636,100053,49,100053,WILLIAMS FORK RESERVOIR,WLFRESCO,,,40.034985,-106.205299,ECO,7,,0,140100010407,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100637,100032,49,100032,Ruedi Reservoir nr Basalt,RUERESCO,Ruedi Reservoir pool elevation and Rocky Fork Creek gage height (GH and GH2).,,39.36,-106.82,ECO,7,,0,140100040506,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100638,100031,49,100031,PUEBLO RESERVOIR NEAR PUEBLO,PUERESCO,,4850,38.270830,-104.725542,ECO,7,,0,110200020805,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
100639,100163,49,100163,TURQUOISE LAKE AT SUGARLOAF DAM NEAR LEADVILLE CO,TURQLACO,FryArk Accounting,9747,39.2529,-106.3743,ECO,7,,0,110200010206,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
101012,100163,17,100163,TURQUOISE LAKE AT SUGARLOAF DAM NEAR LEADVILLE CO,TURQLACO,FryArk Accounting,9747,39.2529,-106.3743,ECO,7,,0,110200010206,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
101013,100257,17,100257,"MOUNT ELBERT FOREBAY, CO",MTELFBCO,,9650,39.0608,-106.2112,ECO,7,,0,110200010404,0.0,0,6,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
101014,100275,17,100275,"TWIN LAKES RESERVOIR, CO",TWIRESCO,"Twin Lakes Reservoir, meteorological data, and Otero Pipeline flow.",,39.0767,-106.3029,ECO,7,,0,110200010103,0.0,0,0,,,,,,0,0,17,"storage, end of period reading used as value for per",storage,storage,1,acre-feet,acre-feet,either,0,,,
101075,100275,49,100275,"TWIN LAKES RESERVOIR, CO",TWIRESCO,"Twin Lakes Reservoir, meteorological data, and Otero Pipeline flow.",,39.0767,-106.3029,ECO,7,,0,110200010103,0.0,0,0,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
101076,100257,49,100257,"MOUNT ELBERT FOREBAY, CO",MTELFBCO,,9650,39.0608,-106.2112,ECO,7,,0,110200010404,0.0,0,6,,,,,,0,0,49,"reservoir ws elevation, end of per reading used as value for per",pool elevation,water surface elevation,4,feet,feet,either,0,,,
